,0,1
0,neutral,0.9987216797496425
1,entailment,0.9999866327684699
2,contradiction,0.9999990929313022
3,entailment,0.999987743120131
4,neutral,0.8855278562676131
5,contradiction,0.9999989422156714
6,contradiction,0.9999988808640877
7,neutral,0.9329678814883606
8,entailment,0.9992302633948852
9,entailment,0.9499613696172173
10,contradiction,0.9999990434403059
11,neutral,0.999975364810174
12,neutral,0.9985240101859099
13,entailment,0.96711007159369
14,contradiction,0.9999989275549834
15,entailment,0.9528996479763578
16,neutral,0.9984812842929931
17,contradiction,0.9999988201469306
18,entailment,0.999987488814472
19,contradiction,0.9999989125023854
20,contradiction,0.8623952694015592
21,entailment,0.9999875954236234
22,neutral,0.9986959559195439
23,contradiction,0.9999990446315538
24,neutral,0.9553930637376444
25,entailment,0.9999870053019114
26,contradiction,0.999999114172395
27,contradiction,0.9988507273978299
28,contradiction,0.9546126568928951
29,contradiction,0.9998312891481879
30,entailment,0.9992749323480042
31,contradiction,0.9998665247928905
32,neutral,0.9988100863692226
33,entailment,0.9999871329439999
34,contradiction,0.999999028045678
35,neutral,0.9995855582955507
36,entailment,0.99917223230826
37,contradiction,0.9999991332577965
38,neutral,0.9999785984749493
39,contradiction,0.9924736800976269
40,neutral,0.9582942094608572
41,neutral,0.7433261099054743
42,contradiction,0.9999990491309112
43,entailment,0.9999864467206107
44,neutral,0.9999715409863723
45,contradiction,0.9998376620194719
46,entailment,0.9999878745075189
47,neutral,0.9986041480981234
48,neutral,0.9999733687383198
49,contradiction,0.99999917779694
50,entailment,0.9999884560543654
51,neutral,0.9981489607694354
52,contradiction,0.9999989306054696
53,entailment,0.9991925301410945
54,neutral,0.9148770719917467
55,entailment,0.9989993756429233
56,contradiction,0.9998629022911992
57,entailment,0.999986877078338
58,contradiction,0.99996302850288
59,neutral,0.9233772559837492
60,contradiction,0.9998741383422386
61,neutral,0.9999739342646572
62,entailment,0.9543612692627365
63,contradiction,0.9939510783008821
64,neutral,0.9999717036672071
65,entailment,0.9996529842099074
66,contradiction,0.999999025030897
67,neutral,0.9999735562099393
68,contradiction,0.999998947658768
69,entailment,0.9999844302899443
70,neutral,0.9986123907429995
71,contradiction,0.9999989136590224
72,entailment,0.9999863744252135
73,neutral,0.9981049127549535
74,contradiction,0.999999190558131
75,entailment,0.9993955300177805
76,neutral,0.9999714085771699
77,neutral,0.9999757600900551
78,contradiction,0.9999989972835939
79,entailment,0.9999873838002622
80,neutral,0.9985241176059786
81,entailment,0.9999879781332264
82,contradiction,0.9999990178836249
83,contradiction,0.9999991023518118
84,entailment,0.9992603808889361
85,neutral,0.999973416888431
86,entailment,0.9973676100580869
87,entailment,0.9999874514141468
88,contradiction,0.9999990548991445
89,neutral,0.9114699030737166
90,contradiction,0.9999991140780348
91,entailment,0.9999875017669225
92,neutral,0.9999738007920658
93,contradiction,0.9999422852990832
94,entailment,0.9999875817890055
95,entailment,0.862529115669544
96,contradiction,0.9999989811545533
97,entailment,0.9999850406766909
98,neutral,0.9999741494315286
99,contradiction,0.9999989843294697
100,entailment,0.9999870585999371
101,neutral,0.9999738577642437
102,contradiction,0.9999990692547277
103,entailment,0.9999876463572277
104,entailment,0.9999864652300824
105,neutral,0.9999750733720301
106,contradiction,0.9999990827136692
107,neutral,0.9999735826197531
108,contradiction,0.9999990714151207
109,entailment,0.9992381466362745
110,entailment,0.9999857964321468
111,neutral,0.9999698868413359
112,contradiction,0.9998629922190303
113,contradiction,0.9999991635904674
114,entailment,0.9999880635633931
115,neutral,0.9999753471244778
116,entailment,0.9992285142804153
117,entailment,0.8413340285820153
